date,region,confirmed,death,released
20200404,Gyeonggi,562,6,200
20200404,Gangwon,42,1,23
20200404,Chungbuk,45,0,27
20200404,Chungnam,135,0,102
20200404,Jeonbuk,15,0,7
20200404,Jeonnam,15,0,4
20200404,Gyeongbuk,1310,44,881
20200404,Gyeongnam,108,0,75
20200404,Jeju,9,0,4
20200404,Quarantine,279,0,1
20200405,Seoul,552,0,145
20200405,Busan,122,3,90
20200405,Daegu,6768,127,4773
20200405,Incheon,79,0,25
20200405,Gwangju,27,0,15
20200405,Daejeon,37,0,18
20200405,Ulsan,40,1,27
20200405,Sejong,46,0,15
20200405,Gyeonggi,572,7,208
20200405,Gangwon,45,1,24
20200405,Chungbuk,45,0,28
20200405,Chungnam,135,0,102
20200405,Jeonbuk,16,0,7
20200405,Jeonnam,15,0,4
20200405,Gyeongbuk,1314,44,899
20200405,Gyeongnam,109,0,77
20200405,Jeju,12,0,4
20200405,Quarantine,303,0,2
20200406,Seoul,563,0,151
20200406,Busan,122,3,91
20200406,Daegu,6781,129,4865
20200406,Incheon,80,0,27
20200406,Gwangju,27,0,15
20200406,Daejeon,39,0,19
20200406,Ulsan,40,1,27
20200406,Sejong,46,0,17
20200406,Gyeonggi,580,7,213
20200406,Gangwon,45,1,23
20200406,Chungbuk,45,0,29
20200406,Chungnam,136,0,102
20200406,Jeonbuk,16,0,7
20200406,Jeonnam,15,0,4
20200406,Gyeongbuk,1316,45,922
20200406,Gyeongnam,111,0,80
20200406,Jeju,12,0,4
20200406,Quarantine,310,0,2
20200407,Seoul,567,0,164
20200407,Busan,123,3,91
20200407,Daegu,6794,134,4918
20200407,Incheon,80,0,27
20200407,Gwangju,27,0,15
20200407,Daejeon,39,0,20
20200407,Ulsan,40,1,28
20200407,Sejong,46,0,17
20200407,Gyeonggi,590,7,226
20200407,Gangwon,47,1,24
20200407,Chungbuk,45,0,29
20200407,Chungnam,137,0,104
20200407,Jeonbuk,16,0,7
20200407,Jeonnam,15,0,4
20200407,Gyeongbuk,1317,46,934
20200407,Gyeongnam,112,0,80
20200407,Jeju,12,0,4
20200407,Quarantine,324,0,2
20200408,Seoul,578,2,169
20200408,Busan,125,3,94
20200408,Daegu,6803,137,4961
20200408,Incheon,84,0,27
20200408,Gwangju,27,0,15
20200408,Daejeon,39,0,20
20200408,Ulsan,40,1,28
20200408,Sejong,46,0,14
20200408,Gyeonggi,596,10,237
20200408,Gangwon,49,1,24
20200408,Chungbuk,45,0,29
20200408,Chungnam,137,0,106
20200408,Jeonbuk,17,0,7
20200408,Jeonnam,15,0,4
20200408,Gyeongbuk,1320,46,954
20200408,Gyeongnam,113,0,80
20200408,Jeju,12,0,4
20200408,Quarantine,338,0,3
20200409,Seoul,590,2,174
20200409,Busan,125,3,97
20200409,Daegu,6807,139,5106
20200409,Incheon,84,0,31
20200409,Gwangju,27,0,15
20200409,Daejeon,39,0,20
20200409,Ulsan,40,1,28
20200409,Sejong,46,0,16
20200409,Gyeonggi,606,11,259
20200409,Gangwon,49,1,24
20200409,Chungbuk,45,0,30
20200409,Chungnam,138,0,105
20200409,Jeonbuk,17,0,7
20200409,Jeonnam,15,0,4
20200409,Gyeongbuk,1320,47,968
20200409,Gyeongnam,115,0,82
20200409,Jeju,12,0,4
20200409,Quarantine,348,0,3
20200410,Seoul,595,2,185
20200410,Busan,126,3,98
20200410,Daegu,6807,142,5193
20200410,Incheon,85,0,34
20200410,Gwangju,27,0,15
20200410,Daejeon,39,0,21
20200410,Ulsan,40,1,28
20200410,Sejong,46,0,20
20200410,Gyeonggi,615,11,269
20200410,Gangwon,49,1,26
20200410,Chungbuk,45,0,28
20200410,Chungnam,138,0,105
20200410,Jeonbuk,17,0,8
20200410,Jeonnam,15,0,4
20200410,Gyeongbuk,1327,48,994
20200410,Gyeongnam,115,0,82
20200410,Jeju,12,0,4
20200410,Quarantine,352,0,3
20200411,Seoul,599,2,195
20200411,Busan,126,3,100
20200411,Daegu,6814,145,5271
20200411,Incheon,85,0,35
20200411,Gwangju,27,0,17
20200411,Daejeon,39,0,22
20200411,Ulsan,41,1,30
20200411,Sejong,46,0,20
20200411,Gyeonggi,624,11,286
20200411,Gangwon,49,1,26
20200411,Chungbuk,45,0,28
20200411,Chungnam,138,0,106
20200411,Jeonbuk,17,0,8
20200411,Jeonnam,15,0,5
20200411,Gyeongbuk,1330,48,1004
20200411,Gyeongnam,115,0,83
20200411,Jeju,12,0,4
20200411,Quarantine,358,0,3
20200412,Seoul,602,2,202
20200412,Busan,126,3,103
20200412,Daegu,6816,146,5356
20200412,Incheon,86,0,38
20200412,Gwangju,27,0,19
20200412,Daejeon,39,0,23
20200412,Ulsan,41,1,32
20200412,Sejong,46,0,22
20200412,Gyeonggi,628,12,292
20200412,Gangwon,49,1,27
20200412,Chungbuk,45,0,29
20200412,Chungnam,139,0,108
20200412,Jeonbuk,17,0,8
20200412,Jeonnam,15,0,5
20200412,Gyeongbuk,1333,49,1013
20200412,Gyeongnam,115,0,84
20200412,Jeju,12,0,4
20200412,Quarantine,376,0,3
20200413,Seoul,610,2,214
20200413,Busan,126,3,103
20200413,Daegu,6819,147,5395
20200413,Incheon,87,0,39
20200413,Gwangju,27,0,19
20200413,Daejeon,39,0,23
20200413,Ulsan,41,1,33
20200413,Sejong,46,0,21
20200413,Gyeonggi,631,13,305
20200413,Gangwon,49,1,28
20200413,Chungbuk,45,0,31
20200413,Chungnam,139,0,109
20200413,Jeonbuk,17,0,8
20200413,Jeonnam,15,0,6
20200413,Gyeongbuk,1337,50,1020
20200413,Gyeongnam,115,0,84
20200413,Jeju,12,0,5
20200413,Quarantine,382,0,3
20200414,Seoul,612,2,228
20200414,Busan,126,3,103
20200414,Daegu,6822,152,5440
20200414,Incheon,88,0,42
20200414,Gwangju,27,0,21
20200414,Daejeon,39,0,24
20200414,Ulsan,42,1,33
20200414,Sejong,46,0,21
20200414,Gyeonggi,639,13,313
20200414,Gangwon,49,1,29
20200414,Chungbuk,45,0,31
20200414,Chungnam,139,0,113
20200414,Jeonbuk,17,0,8
20200414,Jeonnam,15,0,6
20200414,Gyeongbuk,1342,50,1029
20200414,Gyeongnam,115,0,84
20200414,Jeju,12,0,5
20200414,Quarantine,389,0,4
20200415,Seoul,617,2,239
20200415,Busan,127,3,107
20200415,Daegu,6823,155,5486
20200415,Incheon,88,0,48
20200415,Gwangju,28,0,21
20200415,Daejeon,39,0,24
20200415,Ulsan,42,1,33
20200415,Sejong,46,0,21
20200415,Gyeonggi,645,13,322
20200415,Gangwon,51,1,27
20200415,Chungbuk,45,0,31
20200415,Chungnam,139,0,114
20200415,Jeonbuk,17,0,8
20200415,Jeonnam,15,0,7
20200415,Gyeongbuk,1348,50,1035
20200415,Gyeongnam,115,0,84
20200415,Jeju,13,0,5
20200415,Quarantine,393,0,4
20200416,Seoul,619,2,250
20200416,Busan,130,3,111
20200416,Daegu,6827,158,5586
20200416,Incheon,88,0,51
20200416,Gwangju,28,0,22
20200416,Daejeon,39,0,25
20200416,Ulsan,42,1,34
20200416,Sejong,46,0,21
20200416,Gyeonggi,649,14,330
20200416,Gangwon,52,1,27
20200416,Chungbuk,45,0,34
20200416,Chungnam,139,0,115
20200416,Jeonbuk,17,0,9
20200416,Jeonnam,15,0,7
20200416,Gyeongbuk,1352,50,1044
20200416,Gyeongnam,115,0,82
20200416,Jeju,13,0,5
20200416,Quarantine,397,0,4
20200417,Seoul,621,2,268
20200417,Busan,130,3,112
20200417,Daegu,6827,159,5626
20200417,Incheon,89,0,51
20200417,Gwangju,30,0,22
20200417,Daejeon,39,0,25
20200417,Ulsan,42,1,34
20200417,Sejong,46,0,24
20200417,Gyeonggi,650,14,340
20200417,Gangwon,52,1,28
20200417,Chungbuk,45,0,37
20200417,Chungnam,139,0,115
20200417,Jeonbuk,17,0,9
20200417,Jeonnam,15,0,7
20200417,Gyeongbuk,1356,50,1037
20200417,Gyeongnam,116,0,84
20200417,Jeju,13,0,5
20200417,Quarantine,408,0,5
20200418,Seoul,622,2,274
20200418,Busan,130,3,112
20200418,Daegu,6830,160,5685
20200418,Incheon,90,0,55
20200418,Gwangju,30,0,22
20200418,Daejeon,39,0,25
20200418,Ulsan,42,1,34
20200418,Sejong,46,0,25
20200418,Gyeonggi,654,14,361
20200418,Gangwon,53,1,28
20200418,Chungbuk,45,0,38
20200418,Chungnam,141,0,119
20200418,Jeonbuk,17,0,9
20200418,Jeonnam,15,0,7
20200418,Gyeongbuk,1358,51,1046
20200418,Gyeongnam,116,0,84
20200418,Jeju,13,0,6
20200418,Quarantine,412,0,7
20200419,Seoul,624,2,288
20200419,Busan,130,3,115
20200419,Daegu,6832,161,5743
20200419,Incheon,91,0,55
20200419,Gwangju,30,0,22
20200419,Daejeon,39,0,25
20200419,Ulsan,42,1,34
20200419,Sejong,46,0,29
20200419,Gyeonggi,654,14,370
20200419,Gangwon,53,2,28
20200419,Chungbuk,45,0,38
20200419,Chungnam,141,0,122
20200419,Jeonbuk,17,0,9
20200419,Jeonnam,15,0,8
20200419,Gyeongbuk,1359,51,1057
20200419,Gyeongnam,116,0,85
20200419,Jeju,13,0,6
20200419,Quarantine,414,0,8
20200420,Seoul,624,2,304
20200420,Busan,132,3,115
20200420,Daegu,6833,163,5769
20200420,Incheon,92,0,56
20200420,Gwangju,30,0,22
20200420,Daejeon,39,0,26
20200420,Ulsan,43,1,34
20200420,Sejong,46,0,29
20200420,Gyeonggi,656,14,387
20200420,Gangwon,53,2,28
20200420,Chungbuk,45,0,38
20200420,Chungnam,141,0,122
20200420,Jeonbuk,17,0,9
20200420,Jeonnam,15,0,8
20200420,Gyeongbuk,1361,51,1064
20200420,Gyeongnam,116,0,87
20200420,Jeju,13,0,6
20200420,Quarantine,418,0,10
20200421,Seoul,626,2,315
20200421,Busan,132,3,115
20200421,Daegu,6835,164,5793
20200421,Incheon,92,0,56
20200421,Gwangju,30,0,22
20200421,Daejeon,39,0,26
20200421,Ulsan,43,1,35
20200421,Sejong,46,0,29
20200421,Gyeonggi,658,14,398
20200421,Gangwon,53,2,30
20200421,Chungbuk,45,0,39
20200421,Chungnam,141,0,123
20200421,Jeonbuk,17,0,9
20200421,Jeonnam,15,0,8
20200421,Gyeongbuk,1361,51,1072
20200421,Gyeongnam,116,0,88
20200421,Jeju,13,0,6
20200421,Quarantine,421,0,49
20200422,Seoul,628,2,322
20200422,Busan,134,3,115
20200422,Daegu,6836,165,5827
20200422,Incheon,92,0,57
20200422,Gwangju,30,0,22
20200422,Daejeon,40,0,27
20200422,Ulsan,43,1,35
20200422,Sejong,46,0,33
20200422,Gyeonggi,658,14,404
20200422,Gangwon,53,2,31
20200422,Chungbuk,45,0,39
20200422,Chungnam,141,0,122
20200422,Jeonbuk,17,0,9
20200422,Jeonnam,15,0,8
20200422,Gyeongbuk,1363,51,1079
20200422,Gyeongnam,117,0,89
20200422,Jeju,13,0,8
20200422,Quarantine,423,0,50
20200423,Seoul,628,2,342
20200423,Busan,135,3,116
20200423,Daegu,6840,166,5890
20200423,Incheon,92,0,56
20200423,Gwangju,30,0,24
20200423,Daejeon,40,0,29
20200423,Ulsan,43,1,36
20200423,Sejong,46,0,34
20200423,Gyeonggi,659,14,424
20200423,Gangwon,53,2,31
20200423,Chungbuk,45,0,40
20200423,Chungnam,141,0,123
20200423,Jeonbuk,17,0,9
20200423,Jeonnam,15,0,8
20200423,Gyeongbuk,1363,52,1091
20200423,Gyeongnam,117,0,89
20200423,Jeju,13,0,8
20200423,Quarantine,425,0,61
20200424,Seoul,628,2,362
20200424,Busan,136,3,116
20200424,Daegu,6843,166,5931
20200424,Incheon,92,0,54
20200424,Gwangju,30,0,24
20200424,Daejeon,40,0,30
20200424,Ulsan,43,1,36
20200424,Sejong,46,0,34
20200424,Gyeonggi,660,14,441
20200424,Gangwon,53,2,31
20200424,Chungbuk,45,0,40
20200424,Chungnam,141,0,123
20200424,Jeonbuk,17,0,11
20200424,Jeonnam,15,0,8
20200424,Gyeongbuk,1363,52,1097
20200424,Gyeongnam,117,0,91
20200424,Jeju,13,0,8
20200424,Quarantine,426,0,64
20200425,Seoul,629,2,383
20200425,Busan,136,3,116
20200425,Daegu,6845,166,5974
20200425,Incheon,92,0,55
20200425,Gwangju,30,0,25
20200425,Daejeon,40,0,32
20200425,Ulsan,43,1,36
20200425,Sejong,46,0,35
20200425,Gyeonggi,662,14,448
20200425,Gangwon,53,2,32
20200425,Chungbuk,45,0,40
20200425,Chungnam,141,0,123
20200425,Jeonbuk,17,0,10
20200425,Jeonnam,15,0,8
20200425,Gyeongbuk,1364,52,1104
20200425,Gyeongnam,117,0,91
20200425,Jeju,13,0,8
20200425,Quarantine,430,0,115
20200426,Seoul,629,2,388
20200426,Busan,137,3,116
20200426,Daegu,6846,168,6018
20200426,Incheon,92,0,57
20200426,Gwangju,30,0,25
20200426,Daejeon,40,0,34
20200426,Ulsan,43,1,36
20200426,Sejong,46,0,35
20200426,Gyeonggi,668,14,463
20200426,Gangwon,53,2,34
20200426,Chungbuk,45,0,40
20200426,Chungnam,141,0,123
20200426,Jeonbuk,18,0,10
20200426,Jeonnam,15,0,9
20200426,Gyeongbuk,1364,52,1109
20200426,Gyeongnam,117,0,93
20200426,Jeju,13,0,7
20200426,Quarantine,431,0,120
20200427,Seoul,629,2,393
20200427,Busan,137,3,117
20200427,Daegu,6847,169,6040
20200427,Incheon,92,0,58
20200427,Gwangju,30,0,25
20200427,Daejeon,40,0,34
20200427,Ulsan,43,1,36
20200427,Sejong,46,0,35
20200427,Gyeonggi,671,14,470
20200427,Gangwon,53,2,35
20200427,Chungbuk,45,0,40
20200427,Chungnam,142,0,123
20200427,Jeonbuk,18,0,10
20200427,Jeonnam,15,0,9
20200427,Gyeongbuk,1364,52,1114
20200427,Gyeongnam,117,0,94
20200427,Jeju,13,0,8
20200427,Quarantine,436,0,123
20200428,Seoul,633,2,427
20200428,Busan,137,3,116
20200428,Daegu,6849,170,6056
20200428,Incheon,93,0,63
20200428,Gwangju,30,0,25
20200428,Daejeon,40,0,35
20200428,Ulsan,43,1,36
20200428,Sejong,46,0,35
20200428,Gyeonggi,674,14,475
20200428,Gangwon,53,2,37
20200428,Chungbuk,45,0,40
20200428,Chungnam,142,0,123
20200428,Jeonbuk,18,0,10
20200428,Jeonnam,15,0,10
20200428,Gyeongbuk,1365,52,1119
20200428,Gyeongnam,117,0,97
20200428,Jeju,13,0,7
20200428,Quarantine,439,0,143
20200429,Seoul,633,2,437
20200429,Busan,137,3,116
20200429,Daegu,6852,171,6075
20200429,Incheon,93,0,66
20200429,Gwangju,30,0,26
20200429,Daejeon,40,0,35
20200429,Ulsan,43,1,37
20200429,Sejong,46,0,36
20200429,Gyeonggi,676,15,481
20200429,Gangwon,53,2,37
20200429,Chungbuk,45,0,40
20200429,Chungnam,143,0,123
20200429,Jeonbuk,18,0,10
20200429,Jeonnam,15,0,10
20200429,Gyeongbuk,1365,52,1133
20200429,Gyeongnam,117,0,97
20200429,Jeju,13,0,8
20200429,Quarantine,442,0,155
20200430,Seoul,633,2,453
20200430,Busan,137,3,116
20200430,Daegu,6852,172,6144
20200430,Incheon,93,0,68
20200430,Gwangju,30,0,27
20200430,Daejeon,40,0,35
20200430,Ulsan,43,1,37
20200430,Sejong,46,0,38
20200430,Gyeonggi,676,15,486
20200430,Gangwon,53,2,40
20200430,Chungbuk,45,0,41
20200430,Chungnam,143,0,127
20200430,Jeonbuk,18,0,11
20200430,Jeonnam,15,0,11
20200430,Gyeongbuk,1365,52,1147
20200430,Gyeongnam,117,0,97
20200430,Jeju,13,0,8
20200430,Quarantine,446,0,173
20200501,Seoul,634,2,455
20200501,Busan,137,3,116
20200501,Daegu,6852,172,6144
20200501,Incheon,94,0,69
20200501,Gwangju,30,0,27
20200501,Daejeon,40,0,35
20200501,Ulsan,43,1,37
20200501,Sejong,46,0,39
20200501,Gyeonggi,678,16,488
20200501,Gangwon,53,2,40
20200501,Chungbuk,45,0,41
20200501,Chungnam,143,0,128
20200501,Jeonbuk,18,0,12
20200501,Jeonnam,15,0,12
20200501,Gyeongbuk,1366,52,1149
20200501,Gyeongnam,117,0,98
20200501,Jeju,13,0,8
20200501,Quarantine,450,0,174
20200502,Seoul,635,2,463
20200502,Busan,138,3,117
20200502,Daegu,6852,174,6155
20200502,Incheon,95,0,70
20200502,Gwangju,30,0,28
20200502,Daejeon,40,0,36
20200502,Ulsan,43,1,37
20200502,Sejong,46,0,41
20200502,Gyeonggi,678,16,498
20200502,Gangwon,53,2,42
20200502,Chungbuk,45,0,41
20200502,Chungnam,143,0,128
20200502,Jeonbuk,18,0,12
20200502,Jeonnam,15,0,12
20200502,Gyeongbuk,1366,52,1154
20200502,Gyeongnam,117,0,99
20200502,Jeju,13,0,8
20200502,Quarantine,453,0,182
20200503,Seoul,637,2,473
20200503,Busan,138,3,117
20200503,Daegu,6856,174,6167
20200503,Incheon,95,0,72
20200503,Gwangju,30,0,28
20200503,Daejeon,40,0,36
20200503,Ulsan,43,1,37
20200503,Sejong,46,0,42
20200503,Gyeonggi,680,16,510
20200503,Gangwon,53,2,43
20200503,Chungbuk,45,0,42
20200503,Chungnam,143,0,128
20200503,Jeonbuk,18,0,12
20200503,Jeonnam,15,0,12
20200503,Gyeongbuk,1366,52,1165
20200503,Gyeongnam,117,0,100
20200503,Jeju,13,0,8
20200503,Quarantine,458,0,191
20200504,Seoul,637,2,481
20200504,Busan,138,3,117
20200504,Daegu,6856,174,6177
20200504,Incheon,96,0,72
20200504,Gwangju,30,0,28
20200504,Daejeon,40,1,36
20200504,Ulsan,44,1,37
20200504,Sejong,46,0,44
20200504,Gyeonggi,681,16,515
20200504,Gangwon,53,2,42
20200504,Chungbuk,45,0,42
20200504,Chungnam,143,0,128
20200504,Jeonbuk,18,0,12
20200504,Jeonnam,16,0,12
20200504,Gyeongbuk,1366,53,1173
20200504,Gyeongnam,117,0,101
20200504,Jeju,13,0,8
20200504,Quarantine,462,0,192
20200505,Seoul,637,2,489
20200505,Busan,138,3,117
20200505,Daegu,6856,176,6199
20200505,Incheon,97,0,71
20200505,Gwangju,30,0,28
20200505,Daejeon,40,1,36
20200505,Ulsan,44,1,38
20200505,Sejong,46,0,45
20200505,Gyeonggi,681,16,518
20200505,Gangwon,53,2,42
20200505,Chungbuk,45,0,42
20200505,Chungnam,143,0,128
20200505,Jeonbuk,18,0,12
20200505,Jeonnam,16,0,12
20200505,Gyeongbuk,1366,53,1186
20200505,Gyeongnam,117,0,102
20200505,Jeju,13,0,8
20200505,Quarantine,464,0,210
20200506,Seoul,637,2,494
20200506,Busan,138,3,119
20200506,Daegu,6856,177,6217
20200506,Incheon,97,0,72
20200506,Gwangju,30,0,28
20200506,Daejeon,40,1,38
20200506,Ulsan,44,1,37
20200506,Sejong,46,0,45
20200506,Gyeonggi,681,16,525
20200506,Gangwon,53,2,42
20200506,Chungbuk,45,0,42
20200506,Chungnam,143,0,128
20200506,Jeonbuk,18,0,12
20200506,Jeonnam,16,0,12
20200506,Gyeongbuk,1366,53,1190
20200506,Gyeongnam,117,0,104
20200506,Jeju,13,0,12
20200506,Quarantine,466,0,216
20200507,Seoul,637,2,508
20200507,Busan,138,3,120
20200507,Daegu,6856,178,6249
20200507,Incheon,97,0,72
20200507,Gwangju,30,0,28
20200507,Daejeon,41,1,38
20200507,Ulsan,44,1,37
20200507,Sejong,46,0,45
20200507,Gyeonggi,682,16,538
20200507,Gangwon,53,2,42
20200507,Chungbuk,46,0,42
20200507,Chungnam,143,0,128
20200507,Jeonbuk,18,0,14
20200507,Jeonnam,16,0,12
20200507,Gyeongbuk,1366,53,1198
20200507,Gyeongnam,117,0,105
20200507,Jeju,13,0,12
20200507,Quarantine,467,0,231
20200508,Seoul,637,2,520
20200508,Busan,140,3,123
20200508,Daegu,6859,178,6277
20200508,Incheon,97,0,75
20200508,Gwangju,30,0,28
20200508,Daejeon,41,1,38
20200508,Ulsan,44,1,37
20200508,Sejong,46,0,45
20200508,Gyeonggi,684,16,538
20200508,Gangwon,53,2,41
20200508,Chungbuk,47,0,41
20200508,Chungnam,143,0,130
20200508,Jeonbuk,19,0,14
20200508,Jeonnam,16,0,12
20200508,Gyeongbuk,1366,53,1206
20200508,Gyeongnam,117,0,105
20200508,Jeju,13,0,12
20200508,Quarantine,470,0,242
20200509,Seoul,649,2,536
20200509,Busan,141,3,125
20200509,Daegu,6859,178,6306
20200509,Incheon,98,0,78
20200509,Gwangju,30,0,29
20200509,Daejeon,41,1,38
20200509,Ulsan,44,1,38
20200509,Sejong,46,0,45
20200509,Gyeonggi,688,16,548
20200509,Gangwon,53,2,41
20200509,Chungbuk,47,0,41
20200509,Chungnam,143,0,133
20200509,Jeonbuk,19,0,14
20200509,Jeonnam,16,0,12
20200509,Gyeongbuk,1366,53,1215
20200509,Gyeongnam,117,0,107
20200509,Jeju,13,0,13
20200509,Quarantine,470,0,249
20200510,Seoul,663,2,541
20200510,Busan,141,3,125
20200510,Daegu,6861,178,6318
20200510,Incheon,101,0,80
20200510,Gwangju,30,0,30
20200510,Daejeon,41,1,38
20200510,Ulsan,44,1,38
20200510,Sejong,46,0,45
20200510,Gyeonggi,694,16,556
20200510,Gangwon,53,2,41
20200510,Chungbuk,49,0,42
20200510,Chungnam,143,0,133
20200510,Jeonbuk,19,0,14
20200510,Jeonnam,16,0,12
20200510,Gyeongbuk,1366,53,1220
20200510,Gyeongnam,117,0,108
20200510,Jeju,14,0,13
20200510,Quarantine,476,0,256
20200511,Seoul,684,2,545
20200511,Busan,141,3,125
20200511,Daegu,6861,178,6318
20200511,Incheon,104,0,82
20200511,Gwangju,30,0,30
20200511,Daejeon,41,1,38
20200511,Ulsan,44,1,38
20200511,Sejong,47,0,45
20200511,Gyeonggi,697,16,557
20200511,Gangwon,54,2,41
20200511,Chungbuk,52,0,42
20200511,Chungnam,143,0,134
20200511,Jeonbuk,19,0,14
20200511,Jeonnam,16,0,12
20200511,Gyeongbuk,1366,53,1228
20200511,Gyeongnam,117,0,110
20200511,Jeju,14,0,13
20200511,Quarantine,479,0,260
20200512,Seoul,696,2,554
20200512,Busan,141,3,125
20200512,Daegu,6862,179,6331
20200512,Incheon,105,0,82
20200512,Gwangju,30,0,30
20200512,Daejeon,43,1,38
20200512,Ulsan,44,1,40
20200512,Sejong,47,0,45
20200512,Gyeonggi,705,16,559
20200512,Gangwon,54,2,41
20200512,Chungbuk,52,0,42
20200512,Chungnam,143,0,136
20200512,Jeonbuk,19,0,14
20200512,Jeonnam,16,0,12
20200512,Gyeongbuk,1367,54,1230
20200512,Gyeongnam,118,0,112
20200512,Jeju,14,0,12
20200512,Quarantine,480,0,267
20200513,Seoul,707,3,558
20200513,Busan,144,3,126
20200513,Daegu,6865,179,6322
20200513,Incheon,107,0,86
20200513,Gwangju,30,0,30
20200513,Daejeon,43,1,38
20200513,Ulsan,45,1,41
20200513,Sejong,47,0,46
20200513,Gyeonggi,708,16,563
20200513,Gangwon,54,2,42
20200513,Chungbuk,52,0,43
20200513,Chungnam,143,0,138
20200513,Jeonbuk,20,0,14
20200513,Jeonnam,16,0,12
20200513,Gyeongbuk,1367,54,1231
20200513,Gyeongnam,119,0,113
20200513,Jeju,14,0,12
20200513,Quarantine,481,0,280
20200514,Seoul,711,4,564
20200514,Busan,144,3,127
20200514,Daegu,6865,179,6349
20200514,Incheon,119,0,85
20200514,Gwangju,30,0,30
20200514,Daejeon,43,1,39
20200514,Ulsan,45,1,41
20200514,Sejong,47,0,46
20200514,Gyeonggi,714,16,577
20200514,Gangwon,55,2,43
20200514,Chungbuk,55,0,43
20200514,Chungnam,144,0,138
20200514,Jeonbuk,20,0,14
20200514,Jeonnam,17,0,13
20200514,Gyeongbuk,1368,54,1237
20200514,Gyeongnam,119,0,114
20200514,Jeju,14,0,12
20200514,Quarantine,481,0,290
20200515,Seoul,725,4,569
20200515,Busan,144,3,127
20200515,Daegu,6868,179,6366
20200515,Incheon,124,0,85
20200515,Gwangju,30,0,30
20200515,Daejeon,43,1,39
20200515,Ulsan,45,1,39
20200515,Sejong,47,0,47
20200515,Gyeonggi,717,16,583
20200515,Gangwon,55,2,44
20200515,Chungbuk,55,0,43
20200515,Chungnam,144,0,139
20200515,Jeonbuk,20,0,14
20200515,Jeonnam,18,0,13
20200515,Gyeongbuk,1368,54,1245
20200515,Gyeongnam,119,0,115
20200515,Jeju,14,0,12
20200515,Quarantine,482,0,311
20200516,Seoul,730,4,574
20200516,Busan,144,3,130
20200516,Daegu,6869,181,6367
20200516,Incheon,124,0,85
20200516,Gwangju,30,0,30
20200516,Daejeon,43,1,39
20200516,Ulsan,45,1,40
20200516,Sejong,47,0,47
20200516,Gyeonggi,721,16,587
20200516,Gangwon,55,2,45
20200516,Chungbuk,56,0,43
20200516,Chungnam,144,0,139
20200516,Jeonbuk,20,0,16
20200516,Jeonnam,18,0,13
20200516,Gyeongbuk,1368,54,1253
20200516,Gyeongnam,119,0,116
20200516,Jeju,14,0,11
20200516,Quarantine,490,0,316
20200517,Seoul,735,4,575
20200517,Busan,144,3,130
20200517,Daegu,6870,181,6376
20200517,Incheon,124,0,85
20200517,Gwangju,30,0,30
20200517,Daejeon,44,1,39
20200517,Ulsan,45,1,41
20200517,Sejong,47,0,47
20200517,Gyeonggi,721,16,598
20200517,Gangwon,55,2,45
20200517,Chungbuk,56,0,43
20200517,Chungnam,144,0,140
20200517,Jeonbuk,20,0,16
20200517,Jeonnam,18,0,13
20200517,Gyeongbuk,1368,54,1254
20200517,Gyeongnam,121,0,116
20200517,Jeju,14,0,11
20200517,Quarantine,494,0,329
20200518,Seoul,736,4,579
20200518,Busan,144,3,130
20200518,Daegu,6871,182,6376
20200518,Incheon,124,0,86
20200518,Gwangju,30,0,30
20200518,Daejeon,44,1,39
20200518,Ulsan,45,1,41
20200518,Sejong,47,0,47
20200518,Gyeonggi,724,16,600
20200518,Gangwon,55,2,46
20200518,Chungbuk,59,0,43
20200518,Chungnam,144,0,140
20200518,Jeonbuk,20,0,18
20200518,Jeonnam,18,0,14
20200518,Gyeongbuk,1368,54,1257
20200518,Gyeongnam,121,0,116
20200518,Jeju,14,0,11
20200518,Quarantine,501,0,331
20200519,Seoul,742,4,587
20200519,Busan,144,3,130
20200519,Daegu,6871,182,6389
20200519,Incheon,126,0,87
20200519,Gwangju,30,0,30
20200519,Daejeon,44,1,39
20200519,Ulsan,49,1,41
20200519,Sejong,47,0,46
20200519,Gyeonggi,725,16,602
20200519,Gangwon,55,2,46
20200519,Chungbuk,59,0,43
20200519,Chungnam,144,0,140
20200519,Jeonbuk,20,0,19
20200519,Jeonnam,18,0,13
20200519,Gyeongbuk,1368,54,1261
20200519,Gyeongnam,121,0,115
20200519,Jeju,14,0,11
20200519,Quarantine,501,0,339
20200520,Seoul,752,4,592
20200520,Busan,144,3,131
20200520,Daegu,6872,182,6471
20200520,Incheon,134,0,88
20200520,Gwangju,30,0,30
20200520,Daejeon,44,1,39
20200520,Ulsan,49,1,42
20200520,Sejong,47,0,47
20200520,Gyeonggi,735,16,611
20200520,Gangwon,55,2,47
20200520,Chungbuk,59,0,44
20200520,Chungnam,144,0,141
20200520,Jeonbuk,21,0,19
20200520,Jeonnam,18,0,14
20200520,Gyeongbuk,1368,54,1271
20200520,Gyeongnam,121,0,117
20200520,Jeju,14,0,13
20200520,Quarantine,503,0,349
20200521,Seoul,756,4,596
20200521,Busan,144,3,131
20200521,Daegu,6872,182,6498
20200521,Incheon,140,0,89
20200521,Gwangju,30,0,30
20200521,Daejeon,44,1,39
20200521,Ulsan,49,1,42
20200521,Sejong,47,0,47
20200521,Gyeonggi,735,17,631
20200521,Gangwon,55,2,47
20200521,Chungbuk,59,0,44
20200521,Chungnam,145,0,141
